Id,Price
4567,63.32335298933004
5925,63.32335298933004
960,63.32335298933004
3848,63.32335298933004
746,63.32335298933004
868,63.32335298933004
672,63.32335298933004
2471,63.32335298933004
4510,63.32335298933004
8354,63.32335298933004
6393,63.32335298933004
13270,63.32335298933004
5250,63.32335298933004
16751,63.32335298933004
11404,63.32335298933004
10588,63.32335298933004
14925,63.32335298933004
6791,63.32335298933004
16097,63.32335298933004
16428,63.32335298933004
6945,63.32335298933004
3190,63.32335298933004
15709,63.32335298933004
13155,63.32335298933004
7675,63.32335298933004
14686,63.32335298933004
609,63.32335298933004
11155,63.32335298933004
10869,63.32335298933004
15742,63.32335298933004
9245,63.32335298933004
3340,63.32335298933004
2359,63.32335298933004
8070,63.32335298933004
13707,63.32335298933004
16079,63.32335298933004
15937,63.32335298933004
14090,63.32335298933004
9008,63.32335298933004
16384,63.32335298933004
11657,63.32335298933004
13151,63.32335298933004
8990,63.32335298933004
11857,63.32335298933004
1565,63.32335298933004
8174,63.32335298933004
9247,63.32335298933004
10478,63.32335298933004
15509,63.32335298933004
8306,63.32335298933004
6642,63.32335298933004
7472,63.32335298933004
15989,63.32335298933004
13682,63.32335298933004
163,63.32335298933004
7076,63.32335298933004
7478,63.32335298933004
3029,63.32335298933004
1814,63.32335298933004
10057,63.32335298933004
15100,63.32335298933004
12694,63.32335298933004
6291,63.32335298933004
12603,63.32335298933004
3218,63.32335298933004
13456,63.32335298933004
10170,63.32335298933004
4530,63.32335298933004
13329,63.32335298933004
4820,63.32335298933004
10896,63.32335298933004
13416,63.32335298933004
2701,63.32335298933004
11265,63.32335298933004
9189,63.32335298933004
1858,63.32335298933004
14536,63.32335298933004
6199,63.32335298933004
14730,63.32335298933004
7510,63.32335298933004
15505,63.32335298933004
7446,63.32335298933004
14016,63.32335298933004
14113,63.32335298933004
8721,63.32335298933004
6193,63.32335298933004
5717,63.32335298933004
5427,63.32335298933004
9520,63.32335298933004
6869,63.32335298933004
1658,63.32335298933004
6639,63.32335298933004
6283,63.32335298933004
6257,63.32335298933004
15235,63.32335298933004
902,63.32335298933004
8932,63.32335298933004
16469,63.32335298933004
2825,63.32335298933004
6450,63.32335298933004
11366,63.32335298933004
3801,63.32335298933004
11385,63.32335298933004
1079,63.32335298933004
3202,63.32335298933004
676,63.32335298933004
6185,63.32335298933004
7730,63.32335298933004
2573,63.32335298933004
10978,63.32335298933004
10962,63.32335298933004
8870,63.32335298933004
8496,63.32335298933004
5517,63.32335298933004
927,63.32335298933004
13675,63.32335298933004
1499,63.32335298933004
15536,63.32335298933004
8602,63.32335298933004
12137,63.32335298933004
9865,63.32335298933004
16353,63.32335298933004
15908,63.32335298933004
3944,63.32335298933004
10359,63.32335298933004
15158,63.32335298933004
3259,63.32335298933004
7220,63.32335298933004
13843,63.32335298933004
16736,63.32335298933004
702,63.32335298933004
16401,63.32335298933004
12134,63.32335298933004
6918,63.32335298933004
11792,63.32335298933004
3798,63.32335298933004
10395,63.32335298933004
11099,63.32335298933004
7090,63.32335298933004
11260,63.32335298933004
9647,63.32335298933004
2903,63.32335298933004
2071,63.32335298933004
8604,63.32335298933004
9346,63.32335298933004
3945,63.32335298933004
3420,63.32335298933004
10842,63.32335298933004
725,63.32335298933004
13931,63.32335298933004
16330,63.32335298933004
9066,63.32335298933004
3326,63.32335298933004
1556,63.32335298933004
6579,63.32335298933004
13877,63.32335298933004
9857,63.32335298933004
7302,63.32335298933004
5684,63.32335298933004
6513,63.32335298933004
11342,63.32335298933004
16561,63.32335298933004
6885,63.32335298933004
9308,63.32335298933004
2559,63.32335298933004
6648,63.32335298933004
15260,63.32335298933004
5113,63.32335298933004
16492,63.32335298933004
12034,63.32335298933004
7248,63.32335298933004
2171,63.32335298933004
10594,63.32335298933004
13241,63.32335298933004
7032,63.32335298933004
4884,63.32335298933004
903,63.32335298933004
162,63.32335298933004
6566,63.32335298933004
8249,63.32335298933004
13106,63.32335298933004
256,63.32335298933004
7976,63.32335298933004
8575,63.32335298933004
7591,63.32335298933004
3204,63.32335298933004
15804,63.32335298933004
1525,63.32335298933004
9038,63.32335298933004
13628,63.32335298933004
10016,63.32335298933004
10208,63.32335298933004
2008,63.32335298933004
13029,63.32335298933004
5099,63.32335298933004
9923,63.32335298933004
9461,63.32335298933004
11086,63.32335298933004
15057,63.32335298933004
10689,63.32335298933004
2053,63.32335298933004
16630,63.32335298933004
4985,63.32335298933004
13881,63.32335298933004
13225,63.32335298933004
5779,63.32335298933004
10262,63.32335298933004
10762,63.32335298933004
9513,63.32335298933004
11128,63.32335298933004
2074,63.32335298933004
933,63.32335298933004
2780,63.32335298933004
6594,63.32335298933004
15394,63.32335298933004
14863,63.32335298933004
6698,63.32335298933004
1611,63.32335298933004
174,63.32335298933004
5160,63.32335298933004
3295,63.32335298933004
4559,63.32335298933004
8254,63.32335298933004
10228,63.32335298933004
13924,63.32335298933004
15341,63.32335298933004
4353,63.32335298933004
4334,63.32335298933004
1872,63.32335298933004
7823,63.32335298933004
310,63.32335298933004
3704,63.32335298933004
11615,63.32335298933004
6605,63.32335298933004
3381,63.32335298933004
2143,63.32335298933004
3191,63.32335298933004
13980,63.32335298933004
15613,63.32335298933004
10943,63.32335298933004
9654,63.32335298933004
16053,63.32335298933004
14931,63.32335298933004
8299,63.32335298933004
2147,63.32335298933004
11567,63.32335298933004
5905,63.32335298933004
11160,63.32335298933004
8275,63.32335298933004
16398,63.32335298933004
11229,63.32335298933004
10309,63.32335298933004
7340,63.32335298933004
7653,63.32335298933004
272,63.32335298933004
9831,63.32335298933004
5016,63.32335298933004
5968,63.32335298933004
796,63.32335298933004
12123,63.32335298933004
16629,63.32335298933004
2637,63.32335298933004
6194,63.32335298933004
6216,63.32335298933004
14346,63.32335298933004
6428,63.32335298933004
2891,63.32335298933004
84,63.32335298933004
9260,63.32335298933004
15250,63.32335298933004
2348,63.32335298933004
10427,63.32335298933004
13230,63.32335298933004
1691,63.32335298933004
8803,63.32335298933004
5464,63.32335298933004
10559,63.32335298933004
16787,63.32335298933004
4278,63.32335298933004
6183,63.32335298933004
12775,63.32335298933004
10104,63.32335298933004
13663,63.32335298933004
9404,63.32335298933004
14724,63.32335298933004
10040,63.32335298933004
4646,63.32335298933004
4754,63.32335298933004
3310,63.32335298933004
2003,63.32335298933004
7312,63.32335298933004
10921,63.32335298933004
13419,63.32335298933004
10105,63.32335298933004
2196,63.32335298933004
12659,63.32335298933004
4380,63.32335298933004
10847,63.32335298933004
10805,63.32335298933004
8709,63.32335298933004
8319,63.32335298933004
2215,63.32335298933004
7000,63.32335298933004
7701,63.32335298933004
9678,63.32335298933004
14026,63.32335298933004
7971,63.32335298933004
13734,63.32335298933004
16483,63.32335298933004
6150,63.32335298933004
2931,63.32335298933004
5418,63.32335298933004
1662,63.32335298933004
2441,63.32335298933004
669,63.32335298933004
7734,63.32335298933004
6010,63.32335298933004
266,63.32335298933004
632,63.32335298933004
16221,63.32335298933004
11832,63.32335298933004
5035,63.32335298933004
37,63.32335298933004
6168,63.32335298933004
11757,63.32335298933004
8086,63.32335298933004
6529,63.32335298933004
15121,63.32335298933004
13904,63.32335298933004
3711,63.32335298933004
16563,63.32335298933004
14494,63.32335298933004
3006,63.32335298933004
15299,63.32335298933004
92,63.32335298933004
8066,63.32335298933004
16071,63.32335298933004
10662,63.32335298933004
3883,63.32335298933004
5511,63.32335298933004
2821,63.32335298933004
9570,63.32335298933004
4326,63.32335298933004
9251,63.32335298933004
9031,63.32335298933004
12689,63.32335298933004
16380,63.32335298933004
1053,63.32335298933004
4568,63.32335298933004
16140,63.32335298933004
14356,63.32335298933004
8466,63.32335298933004
15652,63.32335298933004
3285,63.32335298933004
3198,63.32335298933004
14088,63.32335298933004
2268,63.32335298933004
15472,63.32335298933004
1203,63.32335298933004
7157,63.32335298933004
6886,63.32335298933004
5083,63.32335298933004
7467,63.32335298933004
14068,63.32335298933004
2080,63.32335298933004
10865,63.32335298933004
13516,63.32335298933004
14150,63.32335298933004
7609,63.32335298933004
2144,63.32335298933004
10357,63.32335298933004
2396,63.32335298933004
1526,63.32335298933004
10890,63.32335298933004
8638,63.32335298933004
6050,63.32335298933004
7639,63.32335298933004
10544,63.32335298933004
9577,63.32335298933004
13195,63.32335298933004
3484,63.32335298933004
16668,63.32335298933004
7171,63.32335298933004
8547,63.32335298933004
12735,63.32335298933004
9093,63.32335298933004
15323,63.32335298933004
14897,63.32335298933004
5135,63.32335298933004
5327,63.32335298933004
13133,63.32335298933004
1676,63.32335298933004
16296,63.32335298933004
1095,63.32335298933004
12528,63.32335298933004
7348,63.32335298933004
11663,63.32335298933004
1803,63.32335298933004
1510,63.32335298933004
16045,63.32335298933004
2900,63.32335298933004
3236,63.32335298933004
1318,63.32335298933004
14948,63.32335298933004
7840,63.32335298933004
15325,63.32335298933004
8700,63.32335298933004
15706,63.32335298933004
14449,63.32335298933004
16117,63.32335298933004
4529,63.32335298933004
11199,63.32335298933004
4052,63.32335298933004
821,63.32335298933004
68,63.32335298933004
554,63.32335298933004
452,63.32335298933004
11394,63.32335298933004
11393,63.32335298933004
9535,63.32335298933004
4024,63.32335298933004
10069,63.32335298933004
12007,63.32335298933004
12368,63.32335298933004
1259,63.32335298933004
1124,63.32335298933004
3707,63.32335298933004
8767,63.32335298933004
1919,63.32335298933004
16741,63.32335298933004
6664,63.32335298933004
5688,63.32335298933004
7799,63.32335298933004
14843,63.32335298933004
7532,63.32335298933004
8133,63.32335298933004
6264,63.32335298933004
4125,63.32335298933004
2410,63.32335298933004
13607,63.32335298933004
1716,63.32335298933004
1370,63.32335298933004
2273,63.32335298933004
15298,63.32335298933004
4284,63.32335298933004
12303,63.32335298933004
7808,63.32335298933004
2203,63.32335298933004
7237,63.32335298933004
15864,63.32335298933004
2844,63.32335298933004
5729,63.32335298933004
11812,63.32335298933004
1779,63.32335298933004
6442,63.32335298933004
6160,63.32335298933004
8266,63.32335298933004
9903,63.32335298933004
2867,63.32335298933004
6998,63.32335298933004
13932,63.32335298933004
12587,63.32335298933004
3611,63.32335298933004
2646,63.32335298933004
1890,63.32335298933004
860,63.32335298933004
14187,63.32335298933004
12569,63.32335298933004
1276,63.32335298933004
12025,63.32335298933004
4890,63.32335298933004
14410,63.32335298933004
10352,63.32335298933004
11407,63.32335298933004
10384,63.32335298933004
7622,63.32335298933004
12578,63.32335298933004
15820,63.32335298933004
563,63.32335298933004
15226,63.32335298933004
6396,63.32335298933004
6247,63.32335298933004
3339,63.32335298933004
10975,63.32335298933004
7475,63.32335298933004
11129,63.32335298933004
3051,63.32335298933004
10232,63.32335298933004
14106,63.32335298933004
5502,63.32335298933004
4558,63.32335298933004
4181,63.32335298933004
8426,63.32335298933004
6611,63.32335298933004
14641,63.32335298933004
15539,63.32335298933004
13119,63.32335298933004
11716,63.32335298933004
7316,63.32335298933004
7791,63.32335298933004
13034,63.32335298933004
1068,63.32335298933004
4060,63.32335298933004
10172,63.32335298933004
2591,63.32335298933004
12494,63.32335298933004
7828,63.32335298933004
15284,63.32335298933004
7947,63.32335298933004
16335,63.32335298933004
10234,63.32335298933004
2797,63.32335298933004
5341,63.32335298933004
3059,63.32335298933004
1559,63.32335298933004
15320,63.32335298933004
10284,63.32335298933004
4134,63.32335298933004
4481,63.32335298933004
7222,63.32335298933004
4062,63.32335298933004
2192,63.32335298933004
9637,63.32335298933004
16236,63.32335298933004
4272,63.32335298933004
9406,63.32335298933004
14309,63.32335298933004
1946,63.32335298933004
16235,63.32335298933004
7146,63.32335298933004
16784,63.32335298933004
349,63.32335298933004
6251,63.32335298933004
5128,63.32335298933004
11718,63.32335298933004
16721,63.32335298933004
12517,63.32335298933004
15961,63.32335298933004
9428,63.32335298933004
14541,63.32335298933004
10168,63.32335298933004
11270,63.32335298933004
13210,63.32335298933004
11518,63.32335298933004
12612,63.32335298933004
16352,63.32335298933004
9935,63.32335298933004
15521,63.32335298933004
11482,63.32335298933004
11443,63.32335298933004
9459,63.32335298933004
9218,63.32335298933004
854,63.32335298933004
5619,63.32335298933004
9208,63.32335298933004
4391,63.32335298933004
15207,63.32335298933004
7183,63.32335298933004
16442,63.32335298933004
7936,63.32335298933004
10606,63.32335298933004
4979,63.32335298933004
4854,63.32335298933004
16476,63.32335298933004
10516,63.32335298933004
16261,63.32335298933004
90,63.32335298933004
5433,63.32335298933004
14338,63.32335298933004
13487,63.32335298933004
8211,63.32335298933004
170,63.32335298933004
14051,63.32335298933004
10686,63.32335298933004
7595,63.32335298933004
6777,63.32335298933004
14661,63.32335298933004
13991,63.32335298933004
16795,63.32335298933004
2740,63.32335298933004
7368,63.32335298933004
2413,63.32335298933004
1852,63.32335298933004
15200,63.32335298933004
8467,63.32335298933004
16379,63.32335298933004
3375,63.32335298933004
5945,63.32335298933004
2641,63.32335298933004
2837,63.32335298933004
3498,63.32335298933004
10876,63.32335298933004
1285,63.32335298933004
9285,63.32335298933004
4015,63.32335298933004
2526,63.32335298933004
7814,63.32335298933004
7117,63.32335298933004
12359,63.32335298933004
3303,63.32335298933004
13874,63.32335298933004
5484,63.32335298933004
15067,63.32335298933004
12639,63.32335298933004
3388,63.32335298933004
4256,63.32335298933004
15738,63.32335298933004
14049,63.32335298933004
15780,63.32335298933004
9564,63.32335298933004
11910,63.32335298933004
11315,63.32335298933004
1733,63.32335298933004
3910,63.32335298933004
7552,63.32335298933004
254,63.32335298933004
5222,63.32335298933004
8314,63.32335298933004
16743,63.32335298933004
10335,63.32335298933004
8226,63.32335298933004
12254,63.32335298933004
13152,63.32335298933004
15020,63.32335298933004
16349,63.32335298933004
11924,63.32335298933004
12543,63.32335298933004
14114,63.32335298933004
12318,63.32335298933004
15383,63.32335298933004
6679,63.32335298933004
635,63.32335298933004
15993,63.32335298933004
11375,63.32335298933004
11216,63.32335298933004
15401,63.32335298933004
11301,63.32335298933004
13804,63.32335298933004
10839,63.32335298933004
1588,63.32335298933004
3596,63.32335298933004
5816,63.32335298933004
8099,63.32335298933004
6551,63.32335298933004
14075,63.32335298933004
13431,63.32335298933004
9481,63.32335298933004
5295,63.32335298933004
15859,63.32335298933004
10634,63.32335298933004
444,63.32335298933004
11686,63.32335298933004
1213,63.32335298933004
13970,63.32335298933004
6849,63.32335298933004
9911,63.32335298933004
5649,63.32335298933004
7184,63.32335298933004
5877,63.32335298933004
1655,63.32335298933004
15301,63.32335298933004
12389,63.32335298933004
5241,63.32335298933004
7048,63.32335298933004
10574,63.32335298933004
8593,63.32335298933004
4752,63.32335298933004
14663,63.32335298933004
10994,63.32335298933004
87,63.32335298933004
5132,63.32335298933004
6372,63.32335298933004
7411,63.32335298933004
3319,63.32335298933004
9355,63.32335298933004
5139,63.32335298933004
56,63.32335298933004
3249,63.32335298933004
5047,63.32335298933004
13238,63.32335298933004
2190,63.32335298933004
15599,63.32335298933004
6542,63.32335298933004
1968,63.32335298933004
5630,63.32335298933004
9157,63.32335298933004
789,63.32335298933004
1413,63.32335298933004
12514,63.32335298933004
13459,63.32335298933004
1345,63.32335298933004
4034,63.32335298933004
15169,63.32335298933004
6770,63.32335298933004
3334,63.32335298933004
12998,63.32335298933004
15870,63.32335298933004
1871,63.32335298933004
5770,63.32335298933004
13196,63.32335298933004
7633,63.32335298933004
10699,63.32335298933004
15470,63.32335298933004
1903,63.32335298933004
13860,63.32335298933004
7649,63.32335298933004
11043,63.32335298933004
2922,63.32335298933004
7538,63.32335298933004
9477,63.32335298933004
117,63.32335298933004
1457,63.32335298933004
